,Long,Lat,OBS,Species,mTcm,mTcm70,Pwq,Pwq70,Pop,CTI,nLmic,NN,CoH
22809,-94.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,18277.40726,18.28,-7.07049861
22810,-93.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,18269.75043,18.27,-7.083168241
22811,-92.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,18252.6433,18.25,-7.096175671
22812,-91.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,18177.07106,18.18,-7.109832933
22813,-90.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,18101.73782,18.1,-7.123863143
22814,-89.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,18026.64659,18.03,-7.134566024
22815,-88.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17951.80039,17.95,-7.136266144
22816,-87.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17877.20231,17.88,-7.138307457
22817,-86.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17802.85547,17.8,-7.140689413
22818,-85.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17728.76302,17.73,-7.141710912
22819,-85.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17654.92817,17.65,-7.14259046
22820,-84.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17581.35416,17.58,-7.143737584
22821,-83.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17508.04429,17.51,-7.145151984
22822,-82.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17435.00188,17.44,-7.146833299
22823,-81.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17362.23031,17.36,-7.148781112
22824,-80.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17289.73301,17.29,-7.150994943
22825,-79.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17217.51342,17.22,-7.153474256
22826,-78.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17145.57507,17.15,-7.156218453
22827,-77.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17073.92151,17.07,-7.15922688
22828,-76.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,17002.55634,17,-7.162498823
22829,-70.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,16511.38723,16.51,-7.192708643
22830,-67.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,16237.64966,16.24,-7.215619793
22831,-66.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,16170.0431,16.17,-7.221977103
22832,-49.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,15015.51282,15.02,-7.274429006
22833,-49.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,14955.13555,14.96,-7.274027832
22834,-48.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,14895.18742,14.9,-7.273855392
22835,-47.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,14835.67364,14.84,-7.273911763
22836,-46.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,14776.59946,14.78,-7.274196965
22837,-45.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,14717.97017,14.72,-7.274710971
22838,-44.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,14659.79111,14.66,-7.275453699
22839,-43.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,14602.06766,14.6,-7.27448323
22840,-28.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13695.88421,13.7,-7.230048467
22841,-27.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13647.32576,13.65,-7.229747221
22842,-26.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13599.33203,13.6,-7.229704892
22843,-25.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13551.90901,13.55,-7.229921508
22844,-24.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13505.06272,13.51,-7.230397039
22845,-23.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13458.79918,13.46,-7.231131397
22846,-22.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13413.12443,13.41,-7.232728639
22847,-22.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13368.04449,13.37,-7.235302799
22848,-21.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13323.56541,13.32,-7.238148539
22849,-20.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13279.69322,13.28,-7.241265187
22850,-19.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13236.43395,13.24,-7.244652008
22851,-18.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13193.79364,13.19,-7.245920586
22852,-17.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13151.77831,13.15,-7.245025954
22853,-16.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13110.39396,13.11,-7.244433489
22854,-15.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13069.64659,13.07,-7.244143288
22855,-14.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,13029.54217,13.03,-7.244155382
22856,-13.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12990.08667,12.99,-7.244469733
22857,-13.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12951.286,12.95,-7.245086238
22858,-12.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12913.14608,12.91,-7.246004726
22859,-11.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12875.67277,12.88,-7.247224958
22860,-10.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12838.87191,12.84,-7.248746631
22861,-9.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12802.7493,12.8,-7.250569371
22862,-8.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12767.3107,12.77,-7.252692741
22863,-7.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12732.56182,12.73,-7.255116237
22864,-6.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12698.50832,12.7,-7.257839285
22865,-5.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12665.15581,12.67,-7.260861249
22866,-4.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12632.50984,12.63,-7.264181424
22867,-4.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12600.57591,12.6,-7.26779904
22868,-3.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12569.35944,12.57,-7.27171326
22869,-2.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12538.86578,12.54,-7.275923182
22870,-1.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12509.10024,12.51,-7.280427838
22871,-0.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12480.068,12.48,-7.285226195
22872,0.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12451.77422,12.45,-7.290317154
22873,1.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12424.22392,12.42,-7.295523411
22874,2.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12397.42207,12.4,-7.300581267
22875,3.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12371.37352,12.37,-7.30592369
22876,4.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12346.08306,12.35,-7.31154941
22877,4.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12321.55535,12.32,-7.317457088
22878,5.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12297.79494,12.3,-7.323645323
22879,6.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12274.8063,12.27,-7.33011265
22880,7.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12252.59378,12.25,-7.335998448
22881,8.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12231.16159,12.23,-7.340476926
22882,9.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12210.51385,12.21,-7.345271777
22883,10.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12190.65454,12.19,-7.350381872
22884,11.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12171.58752,12.17,-7.355806007
22885,12.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12153.31653,12.15,-7.361542913
22886,13.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12135.84516,12.14,-7.36759125
22887,13.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12119.17686,12.12,-7.37394961
22888,14.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12103.31496,12.1,-7.380616518
22889,15.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12088.26262,12.09,-7.387590429
22890,16.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12074.02288,12.07,-7.394869732
22891,17.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12060.59861,12.06,-7.402452747
22892,18.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12047.99254,12.05,-7.410337727
22893,19.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12036.20725,12.04,-7.418522861
22894,20.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12025.24514,12.03,-7.427006268
22895,21.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12015.10846,12.02,-7.432930138
22896,22.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,12005.79931,12.01,-7.437145355
22897,22.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11997.31962,12,-7.44165262
22898,23.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11989.67114,11.99,-7.446450828
22899,24.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11982.85547,11.98,-7.451538812
22900,25.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11976.87402,11.98,-7.45691534
22901,26.55,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11971.72806,11.97,-7.462579118
22902,27.45,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11967.41864,11.97,-7.468528786
22903,28.35,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11963.94669,11.96,-7.474762923
22904,29.25,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11961.31293,11.96,-7.481280045
22905,30.15,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11959.51791,11.96,-7.488078603
22906,31.05,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11958.56201,11.96,-7.495156989
22907,31.95,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11958.44543,11.96,-7.502513532
22908,32.85,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11959.1682,11.96,-7.510146499
22909,33.75,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11960.73016,11.96,-7.518054097
22910,34.65,-79.65,0,Quad,-0.9051918,-0.531950227,0.307724136,0.322322044,0.037740824,1.469528266,11963.13099,11.96,-7.523207841
